"story_id","question_id","language_code","cefr_level","prompt","choices_json","correct_index","correct_answer","explanation","canonical_url","license"
"fr-un-train-pour-marseille","q1","fr","A2","Why does Inès speak to the attendant?","[""Because she didn't understand the announcement"",""Because she wants to change her ticket"",""Because she has lost her suitcase""]","0","Because she didn't understand the announcement","Inès asks the attendant which platform the train to Marseille leaves from because she did not understand the announcement.","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","CC BY-NC 4.0"
"fr-un-train-pour-marseille","q2","fr","A2","What does Inès note in her notebook?","[""The platform number"",""The café's phone number"",""The price of her suitcase""]","0","The platform number","While she waits, Inès checks her connection and notes the platform number in her notebook.","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","CC BY-NC 4.0"
"fr-un-train-pour-marseille","q3","fr","A2","What does Inès notice when she reaches Marseille?","[""Warmer air and light on the buildings"",""Fresh snow on the platform"",""A dark, empty station""]","0","Warmer air and light on the buildings","Inès feels the warmer air and sees light reflecting on the buildings as she arrives.","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","CC BY-NC 4.0"
"fr-un-train-pour-marseille","q4","fr","A2","Défi A2+ : Comment Inès transforme-t-elle ses difficultés en expérience positive ? Explique.","[""Elle demande de l'aide et vérifie les informations de son voyage"",""Elle ignore les problèmes et continue son chemin"",""Elle se plaint au conducteur du train""]","0","Elle demande de l'aide et vérifie les informations de son voyage","Au lieu de paniquer, Inès demande de l'aide à l'agente, vérifie sa correspondance et note le numéro du quai.","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","q1","fr","A2","Why did Emma go to Lyon?","[""To visit the old city"",""To see a concert"",""To meet friends"",""To work""]","0","To visit the old city","Emma wanted to explore the old city, taste the local cuisine, and stroll along the Saône.","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","q2","fr","A2","What did Emma buy at the bakery?","[""A baguette"",""A praline brioche"",""A croissant"",""A pain au chocolat""]","1","A praline brioche","Emma looked for a bakery to buy a praline brioche, a local specialty.","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","q3","fr","A2","How did Emma react after taking the wrong bus?","[""She panicked"",""She cried"",""She asked for help"",""She went back to the hotel""]","2","She asked for help","Instead of panicking, Emma asked a woman at the stop for help.","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","q4","fr","A2","What time did Emma arrive in Old Lyon?","[""In the morning"",""Just before noon"",""In the afternoon"",""In the evening""]","1","Just before noon","Emma arrived in Old Lyon just before noon, after her bus adventure.","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","q5","fr","A2","Défi A2+ : Quelle est l'attitude d'Emma face à l'imprévu ? Que peut-on apprendre de sa réaction ?","[""Elle reste calme et demande de l'aide, ce qui transforme l'erreur en aventure"",""Elle s'énerve et critique le système de bus"",""Elle abandonne son voyage et retourne à l'hôtel""]","0","Elle reste calme et demande de l'aide, ce qui transforme l'erreur en aventure","Emma ne panique pas : elle demande de l'aide. La femme lui explique ensuite le chemin avec beaucoup de patience, et Emma transforme son erreur en aventure.","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","q1","fr","A2","Why were Nadia's colleagues quieter than usual?","[""They were tired."",""They were preparing a surprise."",""They had a lot of work.""]","1","They were preparing a surprise.","Nadia's colleagues were quieter because they were preparing a surprise for her work anniversary.","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","q2","fr","A2","What did Nadia find in the meeting room?","[""A new project."",""A chocolate cake."",""A computer.""]","1","A chocolate cake.","In the meeting room, Nadia found a chocolate cake and a card signed by the team.","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","q3","fr","A2","How long did the surprise meeting last?","[""Five minutes."",""Fifteen minutes."",""Thirty minutes.""]","1","Fifteen minutes.","The surprise meeting lasted only fifteen minutes, but it had a big impact on Nadia's day.","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","q4","fr","A2","Défi A2+ : Pourquoi les collègues de Nadia ont-ils organisé cette surprise ? Qu'est-ce que cela dit sur leur relation ?","[""Ils célèbrent son anniversaire de travail, ce qui montre une relation chaleureuse et solidaire"",""Ils veulent lui faire peur pour s'amuser"",""Ils essaient de la distraire de son travail""]","0","Ils célèbrent son anniversaire de travail, ce qui montre une relation chaleureuse et solidaire","Les collègues se sont organisés en secret pour fêter son anniversaire de travail, preuve d'une bonne ambiance d'équipe.","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","CC BY-NC 4.0"
"fr-au-marche","q1","fr","B1","What day does Claire go to the market?","[""Monday"",""Saturday"",""Sunday""]","1","Saturday","Claire goes to the market on Saturday, a typical day for shopping in France.","https://melolingua.com/learn-french/b1-stories/au-marche","CC BY-NC 4.0"
"fr-au-marche","q2","fr","B1","What does Claire do after buying apples?","[""She buys carrots."",""She goes to the bakery."",""She goes home.""]","0","She buys carrots.","After the apples, Claire also buys orange carrots, white cheese, and eggs.","https://melolingua.com/learn-french/b1-stories/au-marche","CC BY-NC 4.0"
"fr-au-marche","q3","fr","B1","Why does Claire stop in front of the flowers?","[""To smell their fragrance."",""To buy vegetables."",""To talk to the seller.""]","0","To smell their fragrance.","Claire is drawn by the sweet fragrance of the flowers, which makes her stop.","https://melolingua.com/learn-french/b1-stories/au-marche","CC BY-NC 4.0"
"fr-au-marche","q4","fr","B1","How much are the tulips?","[""Two euros"",""Five euros"",""Ten euros""]","1","Five euros","The tulips cost five euros per bouquet, a common price for flowers at the market.","https://melolingua.com/learn-french/b1-stories/au-marche","CC BY-NC 4.0"
"fr-au-marche","q5","fr","B1","What does Claire do with the flowers at home?","[""She puts them in a vase."",""She gives them to a friend."",""She leaves them in the bag.""]","0","She puts them in a vase.","At home, Claire puts the flowers in a vase, adding a touch of color to her table.","https://melolingua.com/learn-french/b1-stories/au-marche","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","q1","fr","B1","Where does the story take place?","[""At the Croix-Rousse market in Lyon"",""At a cheese shop in Paris"",""At a supermarket in the suburbs""]","0","At the Croix-Rousse market in Lyon","The story takes place at the Croix-Rousse market, a famous Lyon market, on a Saturday morning.","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","q2","fr","B1","Why do Chloé and Hugo end up competing?","[""For the last kilo of apples"",""For the last portion of Comté"",""For a parking spot""]","1","For the last portion of Comté","There is only one portion of Comté left, and they both ask for it when their turn comes.","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","q3","fr","B1","What solution does Hugo propose?","[""To let Chloé have the wheel"",""To share the portion"",""To go to another store""]","1","To share the portion","Hugo suggests sharing the last portion of Comté.","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","q4","fr","B1","What is Hugo's profession?","[""Bookseller"",""Cheesemonger"",""Architect""]","2","Architect","Hugo says he is an architect, while Chloé works in a bookshop in Old Lyon.","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","q5","fr","B1","How does their meeting end?","[""They part coldly"",""They decide to taste Comté together"",""They forget about the cheese""]","1","They decide to taste Comté together","Their competition turns into a friendly date: Chloé offers to show Hugo a bistro where they can taste the Comté.","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","q1","fr","B1","Where does the class reunion take place?","[""In a big hotel in Paris"",""In a small café in Brittany"",""In the old school""]","1","In a small café in Brittany","The reunion takes place in a small café in Brittany, with garlands and local cider.","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","q2","fr","B1","What does Pierre find in the box of memories?","[""An old grade notebook"",""An old yellowed photograph"",""A love letter""]","1","An old yellowed photograph","Pierre pulls out an old yellowed photograph from a box of memories and shows it to everyone.","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","q3","fr","B1","Who is the mysterious person in the photo?","[""A foreign student"",""Ms. Le Goff, their substitute teacher"",""The school principal""]","1","Ms. Le Goff, their substitute teacher","Marcel reveals that it was Ms. Le Goff, the substitute teacher who was dismissed after supporting the students' strike.","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","q4","fr","B1","What does Sophie regret?","[""That they organized the strike"",""That they said nothing to defend Ms. Le Goff"",""That Pierre brought the photo""]","1","That they said nothing to defend Ms. Le Goff","Sophie regrets that the class stayed silent when Ms. Le Goff was dismissed for supporting them.","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","q5","fr","B1","What does Pierre decide to do at the end?","[""Destroy the photograph"",""Look for Ms. Le Goff the next day"",""Give the photograph to the café owner""]","1","Look for Ms. Le Goff the next day","Pierre decides to look for Ms. Le Goff because he now believes that the memory should finally be told.","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","CC BY-NC 4.0"
"fr-le-musee-rodin-en-octobre","q1","fr","B1","Why does Sara choose a rainy Tuesday?","[""Because she hates queuing when the sun brings crowds"",""Because no museum opens on Tuesday"",""Because she hates taking photos""]","0","Because she hates queuing when the sun brings crowds","Sara prefers to visit the museum when there are fewer people, which is often the case on rainy days.","https://melolingua.com/learn-french/b1-stories/le-musee-rodin-en-octobre","CC BY-NC 4.0"
"fr-le-musee-rodin-en-octobre","q2","fr","B1","What does she write in her notebook?","[""A short phrase about the patience of the material"",""A chocolate cake recipe"",""A poem written on her broken phone""]","0","A short phrase about the patience of the material","She is touched by a phrase about the patience of the material, which contrasts with the rush of visits.","https://melolingua.com/learn-french/b1-stories/le-musee-rodin-en-octobre","CC BY-NC 4.0"
"fr-le-musee-rodin-en-octobre","q3","fr","B1","Why doesn't she buy a postcard?","[""She prefers blurry images in her memory to a perfect photo"",""Because postcards are banned that day"",""Because she forgot her wallet at home""]","0","She prefers blurry images in her memory to a perfect photo","Sara prefers to keep personal and imperfect memories rather than perfect but impersonal images.","https://melolingua.com/learn-french/b1-stories/le-musee-rodin-en-octobre","CC BY-NC 4.0"
"fr-les-voisins-du-dessous","q1","fr","B1","Why did Marc write a note to Chloé?","[""Because she was too loud after ten p.m."",""Because she had taken his mail by mistake"",""Because he wanted to borrow a book""]","0","Because she was too loud after ten p.m.","Marc wrote the note because Chloé's footsteps were very loud after ten p.m.","https://melolingua.com/learn-french/b1-stories/les-voisins-du-dessous","CC BY-NC 4.0"
"fr-les-voisins-du-dessous","q2","fr","B1","How does Chloé first react to the note?","[""She is happy"",""She feels offended, then understands Marc is right"",""She throws the note away without reading it""]","1","She feels offended, then understands Marc is right","Chloé first feels offended, then sighs and admits Marc is right: she often dances late at night.","https://melolingua.com/learn-french/b1-stories/les-voisins-du-dessous","CC BY-NC 4.0"
"fr-les-voisins-du-dessous","q3","fr","B1","What does Chloé do after reading the note?","[""She turns the music up louder"",""She goes upstairs to apologize"",""She moves out""]","1","She goes upstairs to apologize","Chloé gathers her courage and goes upstairs to apologize directly to Marc.","https://melolingua.com/learn-french/b1-stories/les-voisins-du-dessous","CC BY-NC 4.0"
"fr-les-voisins-du-dessous","q4","fr","B1","What subject brings them together?","[""Dancing"",""Reading"",""Cooking""]","1","Reading","Chloé notices the books stacked near Marc's door and they discover their shared interest in reading.","https://melolingua.com/learn-french/b1-stories/les-voisins-du-dessous","CC BY-NC 4.0"
"fr-les-voisins-du-dessous","q5","fr","B1","How does the story end?","[""They never speak again"",""They become friends and exchange books and messages"",""Marc moves away because of the noise""]","1","They become friends and exchange books and messages","The noise hasn't completely disappeared, but they now exchange books and friendly texts instead of cold notes.","https://melolingua.com/learn-french/b1-stories/les-voisins-du-dessous","CC BY-NC 4.0"
"fr-un-dimanche-en-provence","q1","fr","B1","What was Thomas's initial plan?","[""Visit the museums of Aix-en-Provence"",""Rent a bike and see the lavender fields"",""Go hiking in the Alps""]","1","Rent a bike and see the lavender fields","Thomas had planned to rent a bike and visit the lavender fields before the summer crowds.","https://melolingua.com/learn-french/b1-stories/un-dimanche-en-provence","CC BY-NC 4.0"
"fr-un-dimanche-en-provence","q2","fr","B1","Why does Mireille advise against the tourist road?","[""Because there is a village festival in Saint-Rémy"",""Because the road is closed for construction"",""Because there is no lavender this season""]","0","Because there is a village festival in Saint-Rémy","Mireille warns Thomas that there is a village festival in Saint-Rémy and the heat is becoming intense.","https://melolingua.com/learn-french/b1-stories/un-dimanche-en-provence","CC BY-NC 4.0"
"fr-un-dimanche-en-provence","q3","fr","B1","What does Mireille offer instead?","[""To drive him there by car"",""Lunch on the terrace and the story of the village"",""Another tourist itinerary""]","1","Lunch on the terrace and the story of the village","Mireille offers to prepare lunch on the terrace and tell Thomas the story of the village.","https://melolingua.com/learn-french/b1-stories/un-dimanche-en-provence","CC BY-NC 4.0"
"fr-un-dimanche-en-provence","q4","fr","B1","What does Thomas learn during lunch?","[""The recipe for tapenade"",""The stories of Mireille's grandfather who planted the first olive trees"",""The names of all the cheeses in the region""]","1","The stories of Mireille's grandfather who planted the first olive trees","Mireille tells the stories of her grandfather, who had planted the first olive trees after the war.","https://melolingua.com/learn-french/b1-stories/un-dimanche-en-provence","CC BY-NC 4.0"
"fr-un-dimanche-en-provence","q5","fr","B1","What does Thomas remember most from that day?","[""The perfect photos of the lavender fields"",""The taste of the tapenade and Mireille's stories"",""The difficulty of the tourist road""]","1","The taste of the tapenade and Mireille's stories","Thomas realizes that the taste of the tapenade and Mireille's stories will stay in his memory longer than the photos.","https://melolingua.com/learn-french/b1-stories/un-dimanche-en-provence","CC BY-NC 4.0"
"fr-la-carte-postale","q1","fr","B2","What does Julie find while sorting the mail?","[""A registered letter with no recipient"",""A yellowed postcard addressed to an address that no longer exists"",""A package lost for thirty years""]","1","A yellowed postcard addressed to an address that no longer exists","Julie comes across a yellowed postcard addressed to number fourteen, Rue des Pêcheurs, an address that no longer exists.","https://melolingua.com/learn-french/b2-stories/la-carte-postale","CC BY-NC 4.0"
"fr-la-carte-postale","q2","fr","B2","What does the message on the card say?","[""\""Happy birthday, Mathilde.\"""",""\""I'm leaving tomorrow. I'll come back. I love you.\"""",""\""I'm in Paris, see you soon.\""""]","1","""I'm leaving tomorrow. I'll come back. I love you.""","The brief message says that Pierre is leaving the next day, promises to return, and tells Mathilde he loves her.","https://melolingua.com/learn-french/b2-stories/la-carte-postale","CC BY-NC 4.0"
"fr-la-carte-postale","q3","fr","B2","Where does Julie finally find the recipient?","[""At the address on the card"",""At the Saint-Joseph retirement home"",""At the village town hall""]","1","At the Saint-Joseph retirement home","After questioning shopkeepers, Julie goes to the Saint-Joseph retirement home where she finds Mathilde Cardin.","https://melolingua.com/learn-french/b2-stories/la-carte-postale","CC BY-NC 4.0"
"fr-la-carte-postale","q4","fr","B2","Who is Pierre?","[""The mail carrier from the neighboring village"",""Mathilde's husband, who disappeared at sea in 1985"",""The original recipient of the card""]","1","Mathilde's husband, who disappeared at sea in 1985","Pierre is Mathilde's husband. He wrote to her just before one last fishing season and his ship disappeared without a trace in November 1985.","https://melolingua.com/learn-french/b2-stories/la-carte-postale","CC BY-NC 4.0"
"fr-la-carte-postale","q5","fr","B2","Why is this card important to Mathilde?","[""Because it contains money"",""Because it proves Pierre thought of her before disappearing"",""Because it is signed by a celebrity""]","1","Because it proves Pierre thought of her before disappearing","For years, Mathilde thought Pierre had left without a word. The card proves he wrote to her and was waiting for her.","https://melolingua.com/learn-french/b2-stories/la-carte-postale","CC BY-NC 4.0"
"fr-la-fabrique-du-souvenir","q1","fr","B2","Where is Marguerite's studio located?","[""In the heart of Montmartre"",""In the Marais in Paris"",""Near the Seine""]","0","In the heart of Montmartre","Marguerite's studio is in the heart of Montmartre, where she painted for sixty years.","https://melolingua.com/learn-french/b2-stories/la-fabrique-du-souvenir","CC BY-NC 4.0"
"fr-la-fabrique-du-souvenir","q2","fr","B2","What strange detail does Emma notice in the paintings?","[""They are all signed with a fake name"",""Each canvas carries hidden clues: street names, dates, initials"",""They are all painted on the same type of canvas""]","1","Each canvas carries hidden clues: street names, dates, initials","Emma notices that each canvas carries clues: a street name carved into the frame, a tiny date, an initial.","https://melolingua.com/learn-french/b2-stories/la-fabrique-du-souvenir","CC BY-NC 4.0"
"fr-la-fabrique-du-souvenir","q3","fr","B2","What story do the paintings tell?","[""The story of a journey across Europe"",""The story of Marguerite's twin brother, lost during the war"",""The story of a successful artistic career""]","1","The story of Marguerite's twin brother, lost during the war","The paintings tell the story of Marguerite's twin brother, lost during the war, whose trace she never found.","https://melolingua.com/learn-french/b2-stories/la-fabrique-du-souvenir","CC BY-NC 4.0"
"fr-la-fabrique-du-souvenir","q4","fr","B2","Why did Marguerite encode her story in paintings?","[""Because she couldn't write"",""Because she had promised her brother to bear witness for him"",""Because she wanted to sell her paintings for more""]","1","Because she had promised her brother to bear witness for him","A letter from 1944 reveals that Marguerite had promised her brother to bear witness for him. The paintings were her silent testimony.","https://melolingua.com/learn-french/b2-stories/la-fabrique-du-souvenir","CC BY-NC 4.0"
"fr-la-fabrique-du-souvenir","q5","fr","B2","What does Emma do at the end of the story?","[""She sells all the paintings"",""She organizes an exhibition called La Fabrique du Souvenir"",""She destroys the canvases""]","1","She organizes an exhibition called La Fabrique du Souvenir","Emma organizes an exhibition called La Fabrique du Souvenir, showing the canvases in the order of their secret code.","https://melolingua.com/learn-french/b2-stories/la-fabrique-du-souvenir","CC BY-NC 4.0"
"fr-le-debat-en-classe","q1","fr","B2","What is the topic of the week's debate?","[""University reforms"",""Secularism in the public sphere"",""Presidential elections""]","1","Secularism in the public sphere","The debate is about secularism in the public sphere, a sensitive topic at this university in the Paris suburbs.","https://melolingua.com/learn-french/b2-stories/le-debat-en-classe","CC BY-NC 4.0"
"fr-le-debat-en-classe","q2","fr","B2","How does Samia usually behave in class?","[""She talks a lot and contradicts everyone"",""She listens in silence and never intervenes"",""She sleeps at the back of the class""]","1","She listens in silence and never intervenes","Since the start of the semester, Samia listens in silence, takes notes, but never speaks up.","https://melolingua.com/learn-french/b2-stories/le-debat-en-classe","CC BY-NC 4.0"
"fr-le-debat-en-classe","q3","fr","B2","What does Samia say for the first time?","[""That secularism is a bad idea"",""That secularism guarantees that no religion imposes its truth on others"",""That religious symbols should be banned""]","1","That secularism guarantees that no religion imposes its truth on others","Samia explains that secularism is not the absence of religion but the guarantee that none imposes its truth on others.","https://melolingua.com/learn-french/b2-stories/le-debat-en-classe","CC BY-NC 4.0"
"fr-le-debat-en-classe","q4","fr","B2","How does Antoine react to Samia's intervention?","[""He agrees immediately"",""He is surprised and challenges her"",""He leaves the room""]","1","He is surprised and challenges her","Antoine turns to her, surprised, and rephrases her argument to challenge her.","https://melolingua.com/learn-french/b2-stories/le-debat-en-classe","CC BY-NC 4.0"
"fr-le-debat-en-classe","q5","fr","B2","What advice does the professor give Samia after class?","[""To speak less in class"",""That ideas are refined through confrontation, not silence"",""To change the debate topic""]","1","That ideas are refined through confrontation, not silence","The professor catches up with her in the hallway to tell her that ideas are refined through confrontation, not silence.","https://melolingua.com/learn-french/b2-stories/le-debat-en-classe","CC BY-NC 4.0"
"fr-le-diner-de-la-discorde","q1","fr","B2","Where does the Sunday dinner take place?","[""In a Parisian restaurant"",""At the Montforts' home, in the sixteenth arrondissement"",""In the countryside""]","1","At the Montforts' home, in the sixteenth arrondissement","Sunday dinner is an institution at the Montforts', who live in the sixteenth arrondissement of Paris.","https://melolingua.com/learn-french/b2-stories/le-diner-de-la-discorde","CC BY-NC 4.0"
"fr-le-diner-de-la-discorde","q2","fr","B2","What wine does Antoine bring?","[""An ordinary red burgundy"",""A Saint-Émilion grand cru"",""A non-vintage champagne""]","1","A Saint-Émilion grand cru","Antoine brings a Saint-Émilion grand cru, a wine their father particularly cherishes.","https://melolingua.com/learn-french/b2-stories/le-diner-de-la-discorde","CC BY-NC 4.0"
"fr-le-diner-de-la-discorde","q3","fr","B2","Why does the bottle cause discomfort?","[""Because the wine is too expensive"",""Because the estate belongs to Hélène, the father's former business partner"",""Because the bottle is broken""]","1","Because the estate belongs to Hélène, the father's former business partner","The label bears the name of Hélène's estate, the father's former partner who left under troubled circumstances that no one mentions.","https://melolingua.com/learn-french/b2-stories/le-diner-de-la-discorde","CC BY-NC 4.0"
"fr-le-diner-de-la-discorde","q4","fr","B2","How does Clara react to Antoine's provocation?","[""She laughs and serves the wine"",""She says he knows very well what he's doing and the bottle is not a coincidence"",""She immediately leaves the table""]","1","She says he knows very well what he's doing and the bottle is not a coincidence","Clara replies in a voice trembling with contained anger that Antoine knows very well what he's doing and this bottle is not a coincidence.","https://melolingua.com/learn-french/b2-stories/le-diner-de-la-discorde","CC BY-NC 4.0"
"fr-le-diner-de-la-discorde","q5","fr","B2","What is Antoine's reason for bringing this wine?","[""He bought the bottle without paying attention"",""He thinks it's time the story of their father and Hélène came out"",""He simply wants to please his father""]","1","He thinks it's time the story of their father and Hélène came out","Antoine explains to Clara in the hallway that it's time this story came out, breaking years of family silence.","https://melolingua.com/learn-french/b2-stories/le-diner-de-la-discorde","CC BY-NC 4.0"
"fr-le-stage-qui-change-tout","q1","fr","B2","What advice does Mehdi give Elias?","[""To take as many initiatives as possible"",""To stay discreet and not go beyond his assignment"",""To quit the internship before the end""]","1","To stay discreet and not go beyond his assignment","Mehdi advises Elias to stay discreet and not take initiatives that go beyond his mission — a strategy of caution.","https://melolingua.com/learn-french/b2-stories/le-stage-qui-change-tout","CC BY-NC 4.0"
"fr-le-stage-qui-change-tout","q2","fr","B2","What does management criticize about Elias in his evaluation?","[""Being too ambitious"",""Lacking autonomy and executing without proposing"",""Arriving late in the morning""]","1","Lacking autonomy and executing without proposing","The report indicates that Elias executes without proposing and that his autonomy remains to be proven, contradicting Mehdi's advice of caution.","https://melolingua.com/learn-french/b2-stories/le-stage-qui-change-tout","CC BY-NC 4.0"
"fr-le-stage-qui-change-tout","q3","fr","B2","Why does the CEO stop Elias in the hallway?","[""To congratulate him on his work on the client dashboard"",""To ask why he didn't present his work in the meeting"",""To fire him""]","1","To ask why he didn't present his work in the meeting","The CEO saw Elias's work on the client dashboard and asks him why he didn't present it in the meeting.","https://melolingua.com/learn-french/b2-stories/le-stage-qui-change-tout","CC BY-NC 4.0"
"fr-le-stage-qui-change-tout","q4","fr","B2","What does Elias do after understanding the gap?","[""He immediately leaves the company"",""He asks for a meeting with Mehdi to talk about it"",""He ignores the situation""]","1","He asks for a meeting with Mehdi to talk about it","Elias asks for a meeting with Mehdi to understand the gap between the advice he received and the company's expectations.","https://melolingua.com/learn-french/b2-stories/le-stage-qui-change-tout","CC BY-NC 4.0"
"fr-le-stage-qui-change-tout","q5","fr","B2","What lesson does Elias learn from this experience?","[""That you should always follow your supervisor's advice"",""That loyalty and ambition can coexist if you know when to apply them"",""That the working world is too complicated""]","1","That loyalty and ambition can coexist if you know when to apply them","Elias understands that loyalty and ambition don't always oppose each other — it all depends on the moment and context.","https://melolingua.com/learn-french/b2-stories/le-stage-qui-change-tout","CC BY-NC 4.0"
"fr-les-coulisses-du-journal","q1","fr","B2","What subject is Inès investigating?","[""A sports scandal"",""A public contract awarded under questionable circumstances"",""A celebrity's private life""]","1","A public contract awarded under questionable circumstances","Inès has been cross-referencing documents about a public contract awarded under questionable circumstances for three weeks.","https://melolingua.com/learn-french/b2-stories/les-coulisses-du-journal","CC BY-NC 4.0"
"fr-les-coulisses-du-journal","q2","fr","B2","Why does Paul ask Inès not to publish?","[""Because the article lacks evidence"",""Because the main person implicated is a personal friend"",""Because the newspaper already published a similar article""]","1","Because the main person implicated is a personal friend","Paul reveals that the main person implicated in the investigation is a personal friend, creating a conflict of interest.","https://melolingua.com/learn-french/b2-stories/les-coulisses-du-journal","CC BY-NC 4.0"
"fr-les-coulisses-du-journal","q3","fr","B2","What argument does Inès use to defend publication?","[""That the article will sell more newspapers"",""That not publishing would betray journalistic ethics"",""That Paul should resign if he opposes it""]","1","That not publishing would betray journalistic ethics","Inès insists on ethics: the documents are authentic and not publishing would amount to betraying journalistic ethics.","https://melolingua.com/learn-french/b2-stories/les-coulisses-du-journal","CC BY-NC 4.0"
"fr-les-coulisses-du-journal","q4","fr","B2","What compromise solution does Inès propose?","[""Have an independent editor review the article and disclose Paul's conflict"",""Wait six months before publishing"",""Publish the article in another newspaper""]","0","Have an independent editor review the article and disclose Paul's conflict","Inès proposes independent editorial review and formal disclosure of Paul's conflict of interest.","https://melolingua.com/learn-french/b2-stories/les-coulisses-du-journal","CC BY-NC 4.0"
"fr-les-coulisses-du-journal","q5","fr","B2","What does Paul leave on Inès's keyboard at the end?","[""A bonus"",""A note saying she made the right choice"",""His resignation letter""]","1","A note saying she made the right choice","Paul's note says Inès made the right choice and that journalists sometimes need to step aside to protect an investigation.","https://melolingua.com/learn-french/b2-stories/les-coulisses-du-journal","CC BY-NC 4.0"
"it-al-mercato","q1","it","A1","Where does Giulia go on Saturday morning?","[""To the park"",""To the market"",""To the cinema"",""To the beach""]","1","To the market","Giulia goes to the Campo de' Fiori market, a famous place in Rome known for its colorful and lively stalls.","https://melolingua.com/learn-italian/a1-stories/al-mercato","CC BY-NC 4.0"
"it-al-mercato","q2","it","A1","What does Giulia buy at the market?","[""Only tomatoes"",""Tomatoes and peppers"",""Only basil"",""Bread and cheeses""]","1","Tomatoes and peppers","Giulia buys a kilo of tomatoes and half a kilo of red peppers, among other things.","https://melolingua.com/learn-italian/a1-stories/al-mercato","CC BY-NC 4.0"
"it-al-mercato","q3","it","A1","What is the seller's gift?","[""Mozzarella"",""Bread"",""Basil"",""Strawberries""]","2","Basil","The seller offers Giulia a bunch of fresh basil as a gift.","https://melolingua.com/learn-italian/a1-stories/al-mercato","CC BY-NC 4.0"
"it-al-mercato","q4","it","A1","How does Giulia describe the tomatoes?","[""Green and unripe"",""Red and fragrant"",""Yellow and sweet"",""Small and bitter""]","1","Red and fragrant","The tomatoes are described as red and fragrant, suggesting freshness and quality.","https://melolingua.com/learn-italian/a1-stories/al-mercato","CC BY-NC 4.0"
"it-al-mercato","q5","it","A1","What does Giulia prepare when she gets home?","[""A pizza"",""A caprese salad"",""A soup"",""A sandwich""]","1","A caprese salad","Giulia prepares a caprese salad with the tomatoes, mozzarella, and basil she bought.","https://melolingua.com/learn-italian/a1-stories/al-mercato","CC BY-NC 4.0"
"it-la-colazione-da-marta","q1","it","A1","Where does Marco go every day for breakfast?","[""To the restaurant"",""To the bar \""Da Marta\"""",""To the supermarket"",""To the office""]","1","To the bar ""Da Marta""","Marco goes to the bar ""Da Marta"" for breakfast before going to the office.","https://melolingua.com/learn-italian/a1-stories/la-colazione-da-marta","CC BY-NC 4.0"
"it-la-colazione-da-marta","q2","it","A1","What does Marco always order?","[""A tea and an empty croissant"",""A cappuccino and a cream-filled brioche"",""A coffee and a pizza"",""A juice and a brioche""]","1","A cappuccino and a cream-filled brioche","For him it's always a cappuccino and a cream-filled brioche, every day.","https://melolingua.com/learn-italian/a1-stories/la-colazione-da-marta","CC BY-NC 4.0"
