"story_id","sentence_id","language_code","language_name","locale","cefr_level","canonical_url","text","translation","license"
"fr-le-pique-nique-au-parc","s7","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","Après le repas, elles ramassent tout et jettent les déchets dans une poubelle. « Il faut être propre », dit Léa.","After the meal, they pick everything up and throw the trash in a bin. ""We must be clean,"" says Léa.","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","s8","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","Elles marchent ensemble vers la sortie du parc. Camille sourit. « C'était un très bon dimanche. »","They walk together toward the park exit. Camille smiles. ""It was a very good Sunday.""","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s1","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","C'est un dimanche après-midi paisible. Le ciel est d'un bleu éclatant et l'air est doux.","It's a peaceful Sunday afternoon. The sky is a brilliant blue and the air is mild.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s2","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","Lucas décide de se promener le long de la Seine. L'eau de la rivière est calme et d'un vert profond.","Lucas decides to take a stroll along the Seine. The river water is calm and a deep green.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s3","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","Sur les quais, des gens lisent des livres et des enfants rient.","On the riverbanks, people read books and children laugh.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s4","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","Lucas passe devant les boîtes des bouquinistes, pleines de trésors. Il admire les vieux livres et les cartes postales anciennes.","Lucas walks past the booksellers' boxes, full of treasures. He admires the old books and vintage postcards.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s5","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","Un bateau-mouche glisse sous le pont, silencieux. Les touristes capturent des souvenirs en photos.","A tour boat glides silently under the bridge. Tourists capture memories in photos.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s6","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","Lucas s'arrête près d'un arbre et s'assoit sur un banc.","Lucas stops near a tree and sits on a bench.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s7","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","Il contemple les nuages blancs qui flottent dans le ciel. Un petit oiseau chante doucement dans les branches.","He gazes at the white clouds floating in the sky. A little bird sings softly in the branches.","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","s8","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","« Paris est vraiment belle », pense Lucas avec émerveillement. Il reste là une heure, tranquille et heureux.","""Paris is truly beautiful,"" Lucas thinks with wonder. He stays there for an hour, peaceful and happy.","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s1","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","Marie est assise à la terrasse d'un café animé. Elle boit un café crème parfumé et lit le journal.","Marie is seated at the bustling terrace of a café. She sips a fragrant coffee with cream and reads the newspaper.","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s2","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","Un homme élégant arrive et demande : « Excusez-moi, cette place est libre ? »","A well-dressed man arrives and asks, ""Excuse me, is this seat free?""","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s3","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","« Oui, bien sûr », répond Marie avec un sourire.","""Yes, of course,"" Marie replies with a smile.","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s4","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","L'homme s'assoit. Il s'appelle Thomas. Marie demande : « Que faites-vous dans la vie ? » « Je suis professeur de musique. »","The man sits down. His name is Thomas. Marie asks, “What do you do for a living?” “I’m a music teacher.”","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s5","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","« Et vous ? » « Je suis photographe », répond Marie. Thomas sourit. « C'est un beau métier ! »","“And you?” “I’m a photographer,” Marie replies. Thomas smiles. “That’s a wonderful profession!”","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s6","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","Ils parlent de Paris, de musique et de voyages. Le temps passe vite.","They chat about Paris, music, and travel. Time flies by.","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s7","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","« Je dois partir, dit Marie, mais c'était très agréable. »","“I have to go,” Marie says, “but it was very pleasant.”","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","s8","fr","French","fr-FR","A1","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","Ils échangent leurs numéros de téléphone. Marie repart avec un sourire.","They exchange phone numbers. Marie leaves with a smile.","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s1","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","À 8 h 12, le bus 62 était déjà plein devant la mairie de Clichy. Il pleuvait, et l'intérieur du bus sentait les manteaux mouillés.","At 8:12, the 62 bus was already packed in front of Clichy town hall. It was raining, and the inside of the bus smelled like wet coats.","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s2","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","Nora tenait son sac contre elle ; elle répétait dans sa tête la phrase pour son entretien : « Je travaillais à l'accueil. »","Nora held her bag close; in her head, she kept repeating the line for her interview: “I worked at reception.”","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s3","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","Au troisième arrêt, une femme est montée avec une poussette, mais personne ne bougeait. Le chauffeur a attendu, les portes ouvertes.","At the third stop, a woman got on with a stroller, but no one moved. The driver waited with the doors open.","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s4","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","Nora avait une place près de la fenêtre. Si elle restait assise, elle arriverait à l'heure ; si elle aidait, peut-être pas.","Nora had a seat by the window. If she stayed seated, she would arrive on time; if she helped, maybe not.","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s5","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","Elle s'est levée et a souri : « Je vous aide ? » Ensemble, elles ont plié la poussette doucement, entre deux sacs.","She stood up and smiled: “Can I help you?” Together, they folded the stroller carefully between two bags.","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s6","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","La femme l'a remerciée, un peu gênée. Le bus repartait quand Nora a vu son téléphone : un message du recruteur.","The woman thanked her, a little embarrassed. The bus was pulling away when Nora saw her phone: a message from the recruiter.","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","s7","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","« Cinq minutes de retard, pas de souci. » Nora a enfin respiré. Dehors, Clichy brillait sous la pluie, et le bus avançait.","“Five minutes late is no problem.” Nora finally breathed again. Outside, Clichy shone in the rain, and the bus moved on.","CC BY-NC 4.0"
"fr-lentretien-du-mardi","s1","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/lentretien-du-mardi","Yanis arrive dix minutes avant l'heure, car le courriel insistait sur l'importance de la ponctualité. Il serre deux mains fermes, puis s'assoit avec son dossier soigneusement fermé.","Yanis arrives ten minutes early, as the email emphasized the importance of punctuality. He exchanges firm handshakes, then sits down with his folder neatly closed.","CC BY-NC 4.0"
"fr-lentretien-du-mardi","s2","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/lentretien-du-mardi","La responsable accueille Yanis et l'équipe projet, puis affiche un calendrier partagé sur un grand écran.","The manager welcomes Yanis and the project team, then displays a shared calendar on a large screen.","CC BY-NC 4.0"
"fr-lentretien-du-mardi","s3","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/lentretien-du-mardi","Elle demande comment Yanis gère son travail lorsque plusieurs délais tombent la même semaine.","She asks how Yanis manages his work when multiple deadlines fall in the same week.","CC BY-NC 4.0"
"fr-lentretien-du-mardi","s4","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/lentretien-du-mardi","Il explique calmement qu'il écrit trois priorités chaque matin et met à jour le tableau partagé à midi.","He calmly explains that he writes down three priorities each morning and updates the shared board at noon.","CC BY-NC 4.0"
"fr-lentretien-du-mardi","s5","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/lentretien-du-mardi","Après vingt minutes, ils discutent encore des formations possibles, puis se lèvent pour se dire au revoir.","After twenty minutes, they continue discussing possible training, then stand to say goodbye.","CC BY-NC 4.0"
"fr-lentretien-du-mardi","s6","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/lentretien-du-mardi","Yanis descend les escaliers, pensant au mail de remerciement qu'il enverra le soir même, soulignant sa disponibilité pour un second entretien.","Yanis descends the stairs, thinking about the thank-you email he will send that evening, highlighting his availability for a second interview.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s1","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","Ce soir, Julie invite son ami Paul à dîner. Ils décident de cuisiner ensemble.","This evening, Julie invites her friend Paul for dinner. They decide to cook together.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s2","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","« On prépare une quiche ? » propose Julie avec un sourire. « Excellente idée ! » répond Paul avec enthousiasme.","“Shall we make a quiche?” Julie suggests with a smile. “Excellent idea!” Paul replies enthusiastically.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s3","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","Julie coupe les oignons et les tomates, et leur parfum emplit la cuisine.","Julie chops the onions and tomatoes, their aroma filling the kitchen.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s4","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","Paul casse les œufs dans un bol et ajoute la crème, créant un mélange onctueux.","Paul cracks the eggs into a bowl and adds the cream, creating a smooth mixture.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s5","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","« Il nous faut aussi du fromage », dit Julie. Paul râpe rapidement le fromage.","“We also need cheese,” Julie says. Paul quickly grates the cheese.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s6","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","Ils mélangent tout et mettent la quiche au four. Elle cuit doucement.","They mix everything and put the quiche in the oven. It cooks slowly.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s7","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","En attendant, ils préparent une salade verte fraîche et croquante, assaisonnée d'une vinaigrette.","While they wait, they prepare a fresh, crisp green salad dressed with vinaigrette.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s8","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","Après trente minutes, la quiche est prête. Toute la cuisine sent bon.","After thirty minutes, the quiche is ready. The whole kitchen smells wonderful.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s9","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","Ils s'assoient à table et mangent ensemble. « C'est délicieux ! » s'exclame Paul.","They sit at the table and eat together. “It’s delicious!” Paul exclaims.","CC BY-NC 4.0"
"fr-un-diner-entre-amis","s10","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-diner-entre-amis","« On cuisine bien ensemble », rit Julie. Ils finissent le repas avec un fondant au chocolat et du thé parfumé.","“We cook well together,” Julie laughs. They finish the meal with a chocolate fondant and fragrant tea.","CC BY-NC 4.0"
"fr-un-train-pour-marseille","s1","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","Inès est arrivée à la gare avec une valise trop lourde et un café tiède à moitié bu.","Inès arrived at the station with a suitcase too heavy and a lukewarm coffee half-drunk.","CC BY-NC 4.0"
"fr-un-train-pour-marseille","s2","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","Elle n'a pas compris la première annonce, alors elle a demandé à une agente souriante : « Sur quel quai part le train pour Marseille ? »","She didn't understand the first announcement, so she asked a smiling attendant, “Which platform does the train to Marseille leave from?”","CC BY-NC 4.0"
"fr-un-train-pour-marseille","s3","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","L'écran indiquait dix minutes de retard, mais le quai restait le même.","The screen showed a ten-minute delay, but the platform remained the same.","CC BY-NC 4.0"
"fr-un-train-pour-marseille","s4","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","Pendant l'attente, Inès a vérifié sa correspondance et a noté le numéro du quai dans son carnet.","While she waited, Inès checked her connection and noted the platform number in her notebook.","CC BY-NC 4.0"
"fr-un-train-pour-marseille","s5","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","Pendant le trajet, elle regardait les oliviers et les petites maisons blanches qui défilaient rapidement.","During the journey, she watched the olive trees and small white houses flash by.","CC BY-NC 4.0"
"fr-un-train-pour-marseille","s6","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-train-pour-marseille","À Marseille, elle a senti l'air plus chaud et vu la lumière se refléter sur les façades. Elle a souri : son voyage commençait enfin.","In Marseille, she felt the warmer air and saw light reflecting on the buildings. She smiled: her trip was finally beginning.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s1","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","Emma est arrivée à Lyon un samedi matin avec un petit sac et beaucoup de curiosité.","Emma arrived in Lyon on a Saturday morning with a small bag and a lot of curiosity.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s2","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","Elle voulait explorer la vieille ville, savourer un repas dans un bouchon et flâner le long de la Saône.","She wanted to explore the old city, enjoy a meal in a traditional Lyon restaurant, and stroll along the Saône.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s3","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","Après avoir déposé son sac à l'hôtel, elle a cherché une boulangerie pour acheter une brioche aux pralines roses.","After leaving her bag at the hotel, she looked for a bakery to buy a pink-praline brioche.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s4","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","Dans la rue, elle a pris le mauvais bus et s'est retrouvée loin du centre.","On the street, she took the wrong bus and ended up far from the center.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s5","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","Au lieu de paniquer, elle a demandé de l'aide à une femme à l'arrêt.","Instead of panicking, she asked a woman at the stop for help.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s6","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","La femme lui a expliqué le chemin avec beaucoup de patience. Finalement, Emma est arrivée dans le Vieux Lyon juste avant midi.","The woman explained the route very patiently. Finally, Emma reached Old Lyon just before noon.","CC BY-NC 4.0"
"fr-un-week-end-a-lyon","s7","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/un-week-end-a-lyon","Elle était un peu fatiguée, mais elle avait déjà une histoire à raconter.","She was a little tired, but she already had a story to tell.","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","s1","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","Nadia pensait que la journée serait ordinaire. Elle est arrivée au bureau à neuf heures, a allumé son ordinateur et a commencé à répondre à ses e-mails.","Nadia thought the day would be ordinary. She arrived at the office at nine, turned on her computer, and began answering her emails.","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","s2","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","Pourtant, ses collègues semblaient plus silencieux que d'habitude. À dix heures, son manager lui a demandé de venir dans la salle de réunion.","However, her colleagues seemed quieter than usual. At ten, her manager asked her to come to the meeting room.","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","s3","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","Quand Nadia a ouvert la porte, tout le monde a crié : « Surprise ! »","When Nadia opened the door, everyone shouted, ""Surprise!""","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","s4","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","Sur la table, il y avait un gâteau au chocolat et une grande carte signée par l'équipe.","On the table, there was a chocolate cake and a large card signed by the team.","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","s5","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","Nadia avait oublié que c'était son anniversaire de travail. Elle a ri, puis elle a remercié tout le monde.","Nadia had forgotten it was her work anniversary. She laughed and thanked everyone.","CC BY-NC 4.0"
"fr-une-surprise-au-bureau","s6","fr","French","fr-FR","A2","https://melolingua.com/learn-french/a2-stories/une-surprise-au-bureau","La réunion a duré seulement quinze minutes, mais elle a changé toute sa journée.","The meeting lasted only fifteen minutes, but it changed her entire day.","CC BY-NC 4.0"
"fr-au-marche","s1","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","C'est samedi matin, et Claire se promène au marché avec son grand sac en osier. Le marché est un tourbillon de couleurs et de sons.","It's Saturday morning, and Claire strolls through the market with her large wicker bag. The market is a whirlwind of colors and sounds.","CC BY-NC 4.0"
"fr-au-marche","s2","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","Il y a des fruits rouges brillants, des légumes verts croquants et des fleurs jaunes éclatantes partout.","There are bright red fruits, crisp green vegetables, and vibrant yellow flowers everywhere.","CC BY-NC 4.0"
"fr-au-marche","s3","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","« Bonjour ! Je voudrais un kilo de pommes, s'il vous plaît », dit Claire au vendeur avec un sourire.","“Hello! I would like a kilo of apples, please,” Claire says to the seller with a smile.","CC BY-NC 4.0"
"fr-au-marche","s4","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","« Voilà, madame. Deux euros », répond-il en tendant le sac.","“Here you are, ma’am. Two euros,” he replies, handing her the bag.","CC BY-NC 4.0"
"fr-au-marche","s5","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","Claire achète aussi des carottes orange, un fromage blanc crémeux et six œufs frais.","Claire also buys orange carrots, creamy white cheese, and six fresh eggs.","CC BY-NC 4.0"
"fr-au-marche","s6","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","Elle s'arrête devant les fleurs, attirée par leur parfum doux. « Combien coûtent les tulipes ? » demande-t-elle.","She stops in front of the flowers, drawn by their sweet scent. “How much are the tulips?” she asks.","CC BY-NC 4.0"
"fr-au-marche","s7","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","« Cinq euros le bouquet », répond le vendeur. Claire choisit un bouquet de tulipes roses.","“Five euros per bouquet,” the seller replies. Claire chooses a bouquet of pink tulips.","CC BY-NC 4.0"
"fr-au-marche","s8","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","Son sac est lourd maintenant, mais elle est contente.","Her bag is heavy now, but she is happy.","CC BY-NC 4.0"
"fr-au-marche","s9","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/au-marche","À la maison, elle met les fleurs dans un vase sur la table, illuminant la pièce.","At home, she puts the flowers in a vase on the table, brightening the room.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s1","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","C'était samedi matin, et le marché de la Croix-Rousse battait son plein. Les étals débordaient de légumes colorés et d'épices odorantes.","It was Saturday morning, and the Croix-Rousse market was in full swing. The stalls overflowed with colorful vegetables and fragrant spices.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s2","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","Devant le stand de fromages, une dizaine de personnes attendaient leur tour. Chloé regardait la dernière portion de Comté avec envie.","In front of the cheese stall, about ten people were waiting their turn. Chloé eyed the last portion of Comté eagerly.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s3","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","« Il ne me reste qu'une portion de Comté », annonça le fromager.","“I only have one portion of Comté left,” the cheesemonger announced.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s4","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","Quand leur tour arriva, Chloé et un jeune homme — Hugo — demandèrent le Comté en même temps. Ils échangèrent un regard gêné.","When their turn came, Chloé and a young man—Hugo—asked for the Comté at the same time. They exchanged an awkward look.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s5","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","« Après vous, madame, » proposa Hugo poliment. Chloé hésita. « Non, vraiment, vous étiez là avant moi, je crois. »","""After you, madam,"" Hugo offered politely. Chloé hesitated. ""No, really, you were here before me, I think.""","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s6","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","Finalement, Hugo fit un geste élégant et dit : « Je vous cède la place. Mais peut-être pourrions-nous partager la portion ? »","Finally, Hugo made an elegant gesture and said, “I'll let you go first. But perhaps we could share the portion?”","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s7","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","Chloé sourit. « Partager ? C'est une idée qui me plaît. » Le fromager les regarda, amusé, et coupa la portion en deux.","Chloé smiled. “Share? That's an idea I like.” The cheesemonger watched them, amused, and cut the portion in two.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s8","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","Pendant qu'il emballait les parts, Hugo et Chloé se mirent à discuter. Il était architecte ; elle travaillait dans une librairie du Vieux Lyon.","While he wrapped the portions, Hugo and Chloé started chatting. He was an architect; she worked in a bookshop in Old Lyon.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s9","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","« Vous connaissez un bon endroit pour déguster du Comté avec un verre de vin ? » demanda Hugo. Chloé réfléchit une seconde.","""Do you know a good place to taste Comté with a glass of wine?"" asked Hugo. Chloé thought for a second.","CC BY-NC 4.0"
"fr-la-rencontre-au-marche","s10","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-rencontre-au-marche","« Oui, justement, le bistro en bas de ma rue. Si vous voulez, je vous montrerai. » Leur compétition s'était transformée en rendez-vous.","""Yes, actually, the bistro at the bottom of my street. If you want, I'll show you."" Their competition had turned into a date.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s1","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","Dans un petit café de Bretagne, la réunion des anciens élèves battait son plein. On avait installé des guirlandes et sorti le cidre local.","In a small café in Brittany, the former students' reunion was in full swing. They had hung garlands and brought out the local cider.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s2","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","Une trentaine d'anciens camarades s'étaient retrouvés après vingt ans. Certains ne s'étaient pas vus depuis la remise des diplômes.","About thirty former classmates had reunited after twenty years. Some hadn't seen each other since graduation day.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s3","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","C'est en fouillant dans une boîte de souvenirs que Pierre sortit un vieux cliché jauni. Il le montra à la cantonade. « Vous vous souvenez de ce jour-là ? »","It was while rummaging through a box of memories that Pierre pulled out an old yellowed photograph. He showed it to everyone. ""Do you remember that day?""","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s4","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","Les visages s'illuminèrent. La photo montrait la classe devant le lycée, un jour de grève générale. Mais au second plan, une silhouette souriait d'un air mystérieux.","Faces lit up. The photo showed the class in front of the school, on a day of a general strike. But in the background, a figure smiled mysteriously.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s5","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","« Qui est cette personne ? » demanda Sophie en plissant les yeux. « Je ne l'ai jamais vue. » Un silence gêné s'installa autour de la table.","""Who is this person?"" asked Sophie, squinting. ""I've never seen her."" An awkward silence settled around the table.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s6","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","« Ce cliché cache un secret, » murmura Pierre, le regard fixé sur l'image. Les regards se figèrent. Chacun regardait la photo en silence.","""This photo hides a secret,"" Pierre murmured, his gaze fixed on the image. Looks froze. Everyone stared at the photo in silence.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s7","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","Le café autour d'eux continuait à bourdonner, mais leur table était devenue une île. Personne ne voulait être le premier à dire ce qu'il savait ou devinait.","The café around them kept buzzing, but their table had become an island. No one wanted to be the first to say what they knew or guessed.","CC BY-NC 4.0"
"fr-la-reunion-des-anciens","s8","fr","French","fr-FR","B1","https://melolingua.com/learn-french/b1-stories/la-reunion-des-anciens","« C'était Mme Le Goff, notre remplaçante », dit enfin Marcel. « Elle nous avait rejoints devant le lycée pour soutenir la grève. La direction l'a renvoyée le lendemain. »","“It was Ms. Le Goff, our substitute teacher,” Marcel finally said. “She joined us outside the school to support the strike. The administration dismissed her the next day.”","CC BY-NC 4.0"
